,label,area,mean_intensity_nuf2_CFP,fname_nuf2_CFP,nuf2_CFP_cyto,nuf2_CFP_bg,mean_intensity_YFP_pp1,fname_YFP_pp1,YFP_pp1_cyto,YFP_pp1_bg
265,18_9,27,5219.2962962962965,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z18_C0_T0.tif,4516.194208406172,4344.5275,8572.62962962963,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z18_C1_T0.tif,5995.313432835821,5328.5375
266,18_10,12,5016.333333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z18_C0_T0.tif,4516.194208406172,4344.5275,8189.75,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z18_C1_T0.tif,5995.313432835821,5328.5375
267,18_11,10,5159.2,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z18_C0_T0.tif,4516.194208406172,4344.5275,6475.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z18_C1_T0.tif,5995.313432835821,5328.5375
268,18_12,12,5263.333333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z18_C0_T0.tif,4516.194208406172,4344.5275,6401.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z18_C1_T0.tif,5995.313432835821,5328.5375
269,18_13,8,5069.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z18_C0_T0.tif,4516.194208406172,4344.5275,7237.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z18_C1_T0.tif,5995.313432835821,5328.5375
270,19_1,12,5177.583333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C0_T0.tif,4527.048160893171,4318.585,8028.166666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C1_T0.tif,5986.214294090057,5249.2775
271,19_2,16,5285.8125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C0_T0.tif,4527.048160893171,4318.585,8600.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C1_T0.tif,5986.214294090057,5249.2775
272,19_3,16,5334.1875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C0_T0.tif,4527.048160893171,4318.585,8601.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C1_T0.tif,5986.214294090057,5249.2775
273,19_4,8,5231.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C0_T0.tif,4527.048160893171,4318.585,7681.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C1_T0.tif,5986.214294090057,5249.2775
274,19_5,14,5275.5,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C0_T0.tif,4527.048160893171,4318.585,8282.857142857143,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C1_T0.tif,5986.214294090057,5249.2775
275,19_6,12,5280.083333333333,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C0_T0.tif,4527.048160893171,4318.585,8112.916666666667,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C1_T0.tif,5986.214294090057,5249.2775
276,19_7,8,5183.25,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C0_T0.tif,4527.048160893171,4318.585,6717.0,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C1_T0.tif,5986.214294090057,5249.2775
277,19_8,8,5294.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C0_T0.tif,4527.048160893171,4318.585,8476.875,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C1_T0.tif,5986.214294090057,5249.2775
278,19_9,32,5264.40625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C0_T0.tif,4527.048160893171,4318.585,8053.90625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C1_T0.tif,5986.214294090057,5249.2775
279,19_10,8,5262.125,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C0_T0.tif,4527.048160893171,4318.585,8189.375,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C1_T0.tif,5986.214294090057,5249.2775
280,19_11,14,5239.785714285715,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C0_T0.tif,4527.048160893171,4318.585,6388.642857142857,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C1_T0.tif,5986.214294090057,5249.2775
281,19_12,8,5025.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C0_T0.tif,4527.048160893171,4318.585,5844.625,Expt2021_006_Set2_HeLaYFP-PP1_Nuf2-CFP_STLC_MG132_RO3306_well2_point7_14min01_R3D_D3D_Z19_C1_T0.tif,5986.214294090057,5249.2775
